regulator	target	beta.sign.sum	prior	ens_tf	ens_target
E4F1	PHF11	304.43581562204599	1	ENSG00000126561	ENSG00000115271
E4F1	TFF3	757.73100262566697	1	ENSG00000126561	ENSG00000135363
E4F1	KRT3	180.72962288104802	1	ENSG00000126561	ENSG00000166949
E4F1	SERPINA3	306.36632055495096	1	ENSG00000126561	ENSG00000127954
FOXI1	MYLK	-342.50226301001402	1	ENSG00000156925	ENSG00000173757
SOX14	TAP1	477.71219257675796	1	ENSG00000124766	ENSG00000205268
E2F6	NR1I3	480.78338015982905	0	ENSG00000170345	ENSG00000163600
AR	S100A8	433.718725586537	1	ENSG00000100105	ENSG00000137331
ZNF32	TRIM14	105.08613150235399	1	ENSG00000184058	ENSG00000081181
ZNF32	NR2F6	690.67055729217998	1	ENSG00000184058	ENSG00000101670
GSX1	RORA	-380.74009724881205	1	ENSG00000131196	ENSG00000126456
GSX1	FN1	952.43770305155101	1	ENSG00000131196	ENSG00000275302
GSX1	IL1B	139.41895491495799	1	ENSG00000131196	ENSG00000215301
GSX1	BNIP3	617.93115297646693	1	ENSG00000131196	ENSG00000138670
ONECUT1	BTK	-693.82413882129902	1	ENSG00000165804	ENSG00000007944
ONECUT1	E2F3	651.37870009113101	1	ENSG00000165804	ENSG00000174749
ONECUT1	PHF11	208.01480462078499	1	ENSG00000165804	ENSG00000115271
ONECUT1	MUC2	592.50120364071506	1	ENSG00000165804	ENSG00000145365
ZNF35	MADCAM1	59.935194721162098	1	ENSG00000165556	ENSG00000091831
ZNF35	ELF1	66.441283606717505	0	ENSG00000165556	ENSG00000110852
ZNF282	CD44	-842.11666005768495	1	ENSG00000148516	ENSG00000105835
ZNF282	NR1H2	-751.45221538998794	1	ENSG00000148516	ENSG00000117525
ZNF282	WARS	-375.80805765937203	1	ENSG00000148516	ENSG00000100644
ZNF282	IFNB1	209.96738481909401	1	ENSG00000148516	ENSG00000011485
ZNF282	SAA1	-1026.5445880394802	1	ENSG00000148516	ENSG00000073756
NPAS2	RPL22	-278.30845383913999	1	ENSG00000124782	ENSG00000163823
NPAS2	GBP2	-1009.2017877928399	1	ENSG00000124782	ENSG00000204103
NPAS2	SIRPA	-762.973871157904	1	ENSG00000124782	ENSG00000178726
IRX2	HPSE	181.67844509665002	1	ENSG00000135547	ENSG00000171862
STAT2	BMI1	376.09379706907004	1	ENSG00000166478	ENSG00000158006
NAIF1	RXRB	77.09094984395341	1	ENSG00000177374	ENSG00000041982
ZNF524	FAM46A	-220.34942743641602	0	ENSG00000173757	ENSG00000196954
BPTF	CD74	739.735717437115	1	ENSG00000169635	ENSG00000160285
BPTF	PRKD2	422.287693114506	1	ENSG00000169635	ENSG00000104899
BPTF	CD86	247.05076111829899	1	ENSG00000169635	ENSG00000119242
BPTF	GBP4	790.79883648764496	1	ENSG00000169635	ENSG00000185022
BPTF	RXRB	599.62158826488201	1	ENSG00000169635	ENSG00000041982
NHLH1	PSME2	104.697568694765	1	ENSG00000164736	ENSG00000116833
FOXB1	PGR	904.75177271551809	1	ENSG00000078900	ENSG00000126351
FOXB1	UBE2M	-327.27664341069402	1	ENSG00000078900	ENSG00000139083
FOXB1	IDO1	-174.35841374481799	1	ENSG00000078900	ENSG00000182197
FOXB1	CHI3L1	-276.68304820719601	1	ENSG00000078900	ENSG00000096060
FOXB1	STAT2	290.27916989564301	1	ENSG00000078900	ENSG00000187091
FOXB1	IFNB1	314.58262875559399	1	ENSG00000078900	ENSG00000011485
ARNT2	TNFRSF1B	494.84999485589896	1	ENSG00000091831	ENSG00000171105
ARNT2	KITLG	-297.09917361200701	1	ENSG00000091831	ENSG00000170581
ARNT2	CCND1	-579.39557330687103	1	ENSG00000091831	ENSG00000121380
ARNT2	TRIM38	-523.88658770479697	1	ENSG00000091831	ENSG00000157693
ARNT2	FBXO6	-631.88776774676899	1	ENSG00000091831	ENSG00000126353
ARNT2	MYB	-602.06356967047702	1	ENSG00000091831	ENSG00000112149
ARNT2	MYC	-926.37580233791698	1	ENSG00000091831	ENSG00000187513
ARNT2	AIM2	-1071.7507930654101	1	ENSG00000091831	ENSG00000110492
ARNT2	GPX2	-396.93370883639199	1	ENSG00000091831	ENSG00000133321
ARNT2	USP18	-276.19796084873599	1	ENSG00000091831	ENSG00000170542
SP3	NFKBIB	139.165648113614	1	ENSG00000196092	ENSG00000187134
SP3	BAG1	320.65673449965499	1	ENSG00000196092	ENSG00000129744
RELA	GCLC	-1123.6136367720501	0	ENSG00000009950	ENSG00000171855
INSM1	CRY1	-154.927522444923	1	ENSG00000087903	ENSG00000113161
INSM1	NOS1	276.40355045525899	1	ENSG00000087903	ENSG00000069667
INSM1	PGK1	-330.94488596712699	1	ENSG00000087903	ENSG00000135074
INSM1	ADORA2A	-303.789986662199	1	ENSG00000087903	ENSG00000103966
INSM1	MB21D1	217.19029092149398	1	ENSG00000087903	ENSG00000065534
INSM1	CALCB	157.00057340975499	1	ENSG00000087903	ENSG00000175097
INSM1	IRF7	475.37235033694998	1	ENSG00000087903	ENSG00000145604
SMARCC1	CYP2E1	130.278817002887	1	ENSG00000169136	ENSG00000141736
HOXB2	IKBKB	149.14162786632301	1	ENSG00000167074	ENSG00000153207
HOXB2	FAM46A	-131.125480268769	0	ENSG00000167074	ENSG00000196954
HOXB2	ANGPTL1	-179.55539183510399	1	ENSG00000167074	ENSG00000112576
HOXB2	RNF19B	-103.35279217660199	0	ENSG00000167074	ENSG00000160791
HOXB2	CLEC4E	431.672204156384	1	ENSG00000167074	ENSG00000163545
HOXB2	MAP3K5	-48.761301269360999	0	ENSG00000167074	ENSG00000105967
HOXB2	SREBF2	-65.570283232333793	0	ENSG00000167074	ENSG00000137462
EVX2	LGALS9	334.93289100040403	1	ENSG00000162772	ENSG00000152256
ZBTB4	NR1H3	-411.45502813028196	1	ENSG00000196482	ENSG00000089041
ZBTB4	BLVRA	-497.611064101343	1	ENSG00000196482	ENSG00000103569
ZBTB4	STAT1	-66.432290288615505	1	ENSG00000196482	ENSG00000133101
ZBTB4	MT1X	-571.52451384580399	1	ENSG00000196482	ENSG00000112096
ZBTB4	MAFB	-329.66060154275999	0	ENSG00000196482	ENSG00000146859
ZBTB4	RXRB	-1300.7182682294399	1	ENSG00000196482	ENSG00000041982
GLIS1	EDN1	-39.803759095883898	1	ENSG00000215271	ENSG00000269335
NPAS4	LEPR	205.26769250160197	0	ENSG00000179361	ENSG00000177575
NPAS4	CXCL5	319.47294289231201	0	ENSG00000179361	ENSG00000038945
NPAS4	ADH1A	252.07417711703098	0	ENSG00000179361	ENSG00000118785
ZIC4	ARNTL	220.45639990080602	1	ENSG00000188095	ENSG00000070404
SMAD2	TRAF2	1457.8580145082699	1	ENSG00000181449	ENSG00000078401
FOSL1	REV3L	453.01972049071799	1	ENSG00000090447	ENSG00000025434
FOSL1	RAB27A	-790.00407585554194	1	ENSG00000090447	ENSG00000137265
FOSL1	PGR	442.84899280490094	1	ENSG00000090447	ENSG00000126351
FOSL1	MADCAM1	326.69874620434797	1	ENSG00000090447	ENSG00000091831
FOSL1	IKBKB	-436.72669295141299	1	ENSG00000090447	ENSG00000153207
FOSL1	STEAP4	917.8221499687379	1	ENSG00000090447	ENSG00000120738
FOSL1	SECTM1	481.02038340525201	1	ENSG00000090447	ENSG00000100292
FOSL1	UBE2L6	707.04841691758611	1	ENSG00000090447	ENSG00000172037
FOSL1	ULK4	709.04621347445698	1	ENSG00000090447	ENSG00000171631
FOSL1	TAP1	-505.43955874067598	1	ENSG00000090447	ENSG00000205268
FOSL1	PRF1	361.03802444519499	1	ENSG00000090447	ENSG00000196154
FOSL1	TNFSF15	943.93454262960904	1	ENSG00000090447	ENSG00000020577
NR2F1	CFLAR	254.050770420166	1	ENSG00000177485	ENSG00000101882
ETV4	APOBEC2	71.691049178762697	1	ENSG00000148737	ENSG00000124875
HOXD8	CD83	42.960229521095002	1	ENSG00000162702	ENSG00000123838
ZNF683	ISG20	151.10956656491001	1	ENSG00000168214	ENSG00000163932
ZNF683	HLA-B	173.41475395529	1	ENSG00000168214	ENSG00000025708
FOXG1	GCLM	-654.70854312475308	1	ENSG00000065029	ENSG00000105499
FOXG1	IL12A	-1994.6332731248101	1	ENSG00000065029	ENSG00000104213
SOX11	HNF4A	-122.830361340759	1	ENSG00000100811	ENSG00000085563
SOX11	GATA3	-236.95490179222301	1	ENSG00000100811	ENSG00000130707
SOX11	PPARD	-464.17563087323896	1	ENSG00000100811	ENSG00000182326
SOX11	PADI2	-110.87799073024999	0	ENSG00000100811	ENSG00000160654
SOX11	CYP2E1	-117.97344785691901	1	ENSG00000100811	ENSG00000141736
SOX11	NR1I3	-66.282680762923007	0	ENSG00000100811	ENSG00000163600
SOX11	PAFAH2	-63.085610865760707	1	ENSG00000100811	ENSG00000138795
SOX11	CTSB	-114.05943677534799	1	ENSG00000100811	ENSG00000080986
SOX11	RAG1	-189.78607719943901	1	ENSG00000100811	ENSG00000124785
SOX11	INSR	-296.98557562635	1	ENSG00000100811	ENSG00000105559
HIC1	STAT3	-659.39213402190808	1	ENSG00000110851	ENSG00000100311
TGIF1	NR2C1	208.22730215615502	1	ENSG00000197757	ENSG00000166523
NHLH2	KCNN2	-198.42282700355	1	ENSG00000162992	ENSG00000164430
NHLH2	DUSP1	-241.88788483691201	1	ENSG00000162992	ENSG00000086065
NHLH2	ABCG8	-443.775024904801	1	ENSG00000162992	ENSG00000165949
NHLH2	IL12A	-1167.4239500408198	1	ENSG00000162992	ENSG00000104213
NHLH2	GPX2	-181.94029239402698	1	ENSG00000162992	ENSG00000133321
JUN	OGFR	-434.00946278040601	1	ENSG00000164048	ENSG00000138378
JUN	MADCAM1	577.47969907312495	1	ENSG00000164048	ENSG00000091831
JUN	RELB	-123.72521743505199	1	ENSG00000164048	ENSG00000117020
JUN	RNF19B	65.630120909164106	0	ENSG00000164048	ENSG00000160791
JUN	NRN1	72.642302993074708	1	ENSG00000164048	ENSG00000138061
JUN	IRF1	-525.93602512209009	1	ENSG00000164048	ENSG00000172817
JUN	BCL2A1	320.05133779779703	1	ENSG00000164048	ENSG00000159399
JUN	UBE2L6	355.59795183299599	1	ENSG00000164048	ENSG00000172037
JUN	MAP3K5	187.75550659422402	0	ENSG00000164048	ENSG00000105967
SOX12	GATA3	578.39504372192005	1	ENSG00000007968	ENSG00000130707
SOX12	NR2F2	-354.33478893090796	1	ENSG00000007968	ENSG00000110911
ARID3B	PRDM1	378.75647680471604	1	ENSG00000066336	ENSG00000143171
ARID3B	CD83	310.09758640854898	1	ENSG00000066336	ENSG00000123838
ARID3B	TACR1	634.95611846963209	1	ENSG00000066336	ENSG00000277632
ARID3B	IER2	440.65750249268501	1	ENSG00000066336	ENSG00000090382
ARID3B	PTPN13	130.94842021451902	1	ENSG00000066336	ENSG00000150051
ARID3B	AR	481.388321525945	1	ENSG00000066336	ENSG00000101327
ARID3B	NQO1	661.49229148998302	1	ENSG00000066336	ENSG00000143546
ARID3B	UPP1	182.43372240862598	1	ENSG00000066336	ENSG00000174175
ARID3B	CHUK	728.53218144479513	1	ENSG00000066336	ENSG00000124731
EGR3	SAMD4A	-423.00831597865499	0	ENSG00000172273	ENSG00000188257
EGR3	PRKACA	-252.57799625458802	1	ENSG00000172273	ENSG00000117595
EGR3	LYZ	-308.89872377815499	1	ENSG00000172273	ENSG00000143365
EGR3	SCD	-175.88498738253699	1	ENSG00000172273	ENSG00000185551
EGR3	CD274	-76.000342534399593	1	ENSG00000172273	ENSG00000176194
EGR3	PIK3CA	-117.982266477934	1	ENSG00000172273	ENSG00000060566
EGR3	SPATA19	-105.23872345919901	1	ENSG00000172273	ENSG00000157168
EGR3	CALCB	-250.26625676711004	1	ENSG00000172273	ENSG00000175097
ZBTB18	EP300	32.803375228185899	1	ENSG00000087510	ENSG00000151623
ZBTB18	NFKBIB	6.5877537799829105	1	ENSG00000087510	ENSG00000187134
ZBTB18	RASGEF1B	41.720333689801997	1	ENSG00000087510	ENSG00000105509
ZBTB18	DNASE1L2	10.8697036414381	1	ENSG00000087510	ENSG00000112038
LBX2	NLRP2	376.149581485363	1	ENSG00000140968	ENSG00000172936
LBX2	PLEKHA4	312.816343118497	1	ENSG00000140968	ENSG00000185722
LBX2	NR3C1	197.97139538053798	1	ENSG00000140968	ENSG00000005059
LBX2	IL1A	-650.91100114978303	1	ENSG00000140968	ENSG00000172724
LBX2	ANGPTL1	145.38867698823799	1	ENSG00000140968	ENSG00000112576
LBX2	LEPR	1031.2270588797098	1	ENSG00000140968	ENSG00000177575
LBX2	GCH1	465.27144409627095	1	ENSG00000140968	ENSG00000112773
LBX2	IL1RN	187.32495846752801	1	ENSG00000140968	ENSG00000187210
LBX2	SCARB2	237.80995669403899	1	ENSG00000140968	ENSG00000173706
LBX2	ULK4	641.982976826445	1	ENSG00000140968	ENSG00000171631
LBX2	PTPN1	276.58232490582805	1	ENSG00000140968	ENSG00000164691
LBX2	IRF9	130.56771162943301	1	ENSG00000140968	ENSG00000106785
LBX2	DDX3X	393.74134496521106	1	ENSG00000140968	ENSG00000121060
ZBTB42	FAS	-158.03259096903099	1	ENSG00000172379	ENSG00000243414
ZBTB42	FCER2	491.21195231459097	1	ENSG00000172379	ENSG00000012779
ZBTB42	CRP	409.961487582507	1	ENSG00000172379	ENSG00000104870
ZNF784	SCAP	1479.49509986465	1	ENSG00000125618	ENSG00000102970
ZNF784	F3	284.780565088336	1	ENSG00000125618	ENSG00000117091
ZNF784	FASLG	-117.81605340709	1	ENSG00000125618	ENSG00000110848
HOXC9	PMM2	-249.14107963254102	1	ENSG00000069812	ENSG00000204525
MAFA	TNFAIP3	-151.30989339805299	1	ENSG00000092067	ENSG00000121594
MAFA	C4orf32	44.867323982389706	1	ENSG00000092067	ENSG00000168297
ASCL2	LTF	279.059095152353	1	ENSG00000012504	ENSG00000169710
TBX1	NKAP	-336.43768478434504	1	ENSG00000158711	ENSG00000173210
TBX1	BST2	-417.71734821861099	1	ENSG00000158711	ENSG00000130427
TBX1	STAT4	-121.114863503031	0	ENSG00000158711	ENSG00000100453
TBX1	PAFAH2	-114.85179450055099	1	ENSG00000158711	ENSG00000138795
OLIG1	LYZ	15.7678044209836	1	ENSG00000185591	ENSG00000143365
OLIG1	ABCC6	28.991549009233697	1	ENSG00000185591	ENSG00000144852
OLIG1	TF	49.465204398931398	1	ENSG00000185591	ENSG00000143257
OLIG1	ESR1	95.322089736622004	1	ENSG00000185591	ENSG00000101076
OLIG1	PSME1	42.629226595980398	1	ENSG00000185591	ENSG00000164749
OLIG1	BLNK	17.512749595623401	1	ENSG00000185591	ENSG00000112333
OLIG1	IL11	71.077952947654097	1	ENSG00000185591	ENSG00000278570
OLIG1	EIF3L	71.477871849816509	1	ENSG00000185591	ENSG00000140009
OLIG1	RIPK2	36.486318666725602	1	ENSG00000185591	ENSG00000135744
OLIG1	SERPINE1	23.514785911118196	1	ENSG00000185591	ENSG00000171885
OLIG1	LIPA	120.550742445159	1	ENSG00000185591	ENSG00000018625
OLIG1	MDK	13.768244776458301	1	ENSG00000185591	ENSG00000100739
OLIG1	CD69	51.039970536871003	1	ENSG00000185591	ENSG00000176697
OLIG1	SCNN1A	67.515348975330198	1	ENSG00000185591	ENSG00000125378
OLIG1	RBCK1	13.067694969607802	0	ENSG00000185591	ENSG00000152592
OLIG1	TICAM1	72.780540203565792	1	ENSG00000185591	ENSG00000146648
OLIG1	OPN1SW	7.1996462367197189	1	ENSG00000185591	ENSG00000163435
OLIG1	TRIM21	74.700920498235803	1	ENSG00000185591	ENSG00000117560
OLIG1	IFI44L	66.757786418557302	1	ENSG00000185591	ENSG00000183454
OLIG1	IFI44	14.6125910520894	1	ENSG00000185591	ENSG00000164082
OLIG1	HERC6	16.8079869037024	1	ENSG00000185591	ENSG00000105697
OLIG1	KLF10	101.778331085197	1	ENSG00000185591	ENSG00000142515
OLIG1	SLC25A28	37.912202978049002	1	ENSG00000185591	ENSG00000171346
OLIG1	SUPV3L1	66.936384742936895	1	ENSG00000185591	ENSG00000186081
OLIG1	ADAR	24.251622362552098	1	ENSG00000185591	ENSG00000012223
OLIG1	SENP2	37.594403202892607	1	ENSG00000185591	ENSG00000187193
OLIG1	NPY1R	12.817765640204801	1	ENSG00000185591	ENSG00000198788
OLIG1	SPATA19	10.4413029253259	1	ENSG00000185591	ENSG00000157168
OLIG1	DNASE1L2	99.622409185564493	1	ENSG00000185591	ENSG00000112038
OLIG1	AR	78.789864003434587	1	ENSG00000185591	ENSG00000101327
OLIG1	IL13	24.439998595644198	1	ENSG00000185591	ENSG00000181195
OLIG1	FABP6	40.676081119713395	1	ENSG00000185591	ENSG00000162896
OLIG1	NR2C2	8.8920764875081311	1	ENSG00000185591	ENSG00000258818
OLIG1	PENK	29.766111948852803	1	ENSG00000185591	ENSG00000173432
OLIG1	UPP1	75.535800920863096	1	ENSG00000185591	ENSG00000174175
OLIG1	SNN	14.472809864447902	0	ENSG00000185591	ENSG00000196136
OLIG1	GCNT1	33.986793889954399	1	ENSG00000185591	ENSG00000125398
OLIG1	NR2E3	19.3512905646181	1	ENSG00000185591	ENSG00000144331
POU6F1	IFIT2	330.30300168545699	1	ENSG00000173153	ENSG00000133048
POU3F2	CTCFL	-460.44229605830202	1	ENSG00000136826	ENSG00000163739
POU3F2	IL1RN	239.900214373079	1	ENSG00000136826	ENSG00000187210
POU3F2	GMPR	-154.382345817632	1	ENSG00000136826	ENSG00000198814
POU3F2	HMGN1	-1450.42743118935	1	ENSG00000136826	ENSG00000050730
WT1	AKT3	78.357616418771997	1	ENSG00000100987	ENSG00000120217
IRF7	PPP5C	379.88768575428099	1	ENSG00000173473	ENSG00000186480
IRF7	NR1H3	197.64460878243901	1	ENSG00000173473	ENSG00000089041
IRF7	NR1H2	320.57212841331403	1	ENSG00000173473	ENSG00000117525
IRF7	PTS	382.76906053010697	1	ENSG00000173473	ENSG00000115008
IRF7	F8	719.47677015225293	1	ENSG00000173473	ENSG00000106366
PBX1	CLEC2B	-271.79862777057201	1	ENSG00000130816	ENSG00000182492
PBX1	NUAK2	55.522261559973003	1	ENSG00000130816	ENSG00000143384
PBX1	NPY1R	-354.99956104865697	1	ENSG00000130816	ENSG00000198788
PBX1	CXCL11	52.666876252200204	1	ENSG00000130816	ENSG00000102144
SNAI3	PPP5C	1225.45396851799	1	ENSG00000065978	ENSG00000186480
SNAI3	ST8SIA1	-350.25798723652804	0	ENSG00000065978	ENSG00000111801
SNAI3	SAA1	1230.62328534271	1	ENSG00000065978	ENSG00000073756
SNAI3	IKBKG	256.33164328603499	1	ENSG00000065978	ENSG00000026025
MYBL1	KITLG	137.93771697667199	1	ENSG00000077150	ENSG00000170581
MYBL1	IFI35	438.58178605276299	1	ENSG00000077150	ENSG00000125347
MYBL1	PTGS2	329.74422115067995	1	ENSG00000077150	ENSG00000140968
MYBL1	FGF8	318.34160538038901	1	ENSG00000077150	ENSG00000166710
MYBL1	SLC15A3	415.29980751254601	1	ENSG00000077150	ENSG00000069399
MYBL1	PLAU	638.34113662793004	1	ENSG00000077150	ENSG00000184371
MYBL1	SNAI1	1232.0318000263198	1	ENSG00000077150	ENSG00000163734
MYBL1	SOX9	556.67991298013396	1	ENSG00000077150	ENSG00000168209
MYBL1	AHCTF1	461.91559162901802	1	ENSG00000077150	ENSG00000171223
MYBL1	PIGR	851.39536731848909	1	ENSG00000077150	ENSG00000277443
MYBL1	PFKFB3	672.09768628351401	1	ENSG00000077150	ENSG00000198355
MYBL1	HLA-B	667.49662484642397	1	ENSG00000077150	ENSG00000025708
IKZF1	STAT4	66.952129829174098	0	ENSG00000106031	ENSG00000100453
RXRA	ABCB4	-680.14476489579692	1	ENSG00000132170	ENSG00000114013
RXRA	BAX	245.96609334412602	1	ENSG00000132170	ENSG00000112033
RXRA	IL1A	-2065.5902799812502	1	ENSG00000132170	ENSG00000172724
RXRA	FBXO6	-496.429986959041	1	ENSG00000132170	ENSG00000126353
RXRA	NR5A2	804.04404144400496	1	ENSG00000132170	ENSG00000090659
RXRA	SAT1	466.765261879516	1	ENSG00000132170	ENSG00000116016
RXRA	IER2	581.05187356900205	1	ENSG00000132170	ENSG00000090382
RXRA	PRL	240.94155577679501	1	ENSG00000132170	ENSG00000072062
RXRA	RAG2	521.24991359998398	1	ENSG00000132170	ENSG00000103490
RXRA	EXT1	-786.37388374630007	1	ENSG00000132170	ENSG00000130066
ZNF75D	ERBB2	772.61771822929097	1	ENSG00000143257	ENSG00000173083
ZNF75D	ABCG8	1910.8230158151	1	ENSG00000143257	ENSG00000165949
ZNF75D	CCR5	919.08258382404006	1	ENSG00000143257	ENSG00000160932
ZNF75D	DTX3L	297.58549565131699	1	ENSG00000143257	ENSG00000205364
FOXI2	GRM2	70.467455395445299	1	ENSG00000005102	ENSG00000177000
MTF1	PFKFB3	101.10870726062299	1	ENSG00000123358	ENSG00000198355
MTF1	ISG20	55.421455212170798	1	ENSG00000123358	ENSG00000163932
ZKSCAN3	FAS	483.00625247876604	1	ENSG00000188786	ENSG00000243414
ZKSCAN3	S100A8	-897.86662366498308	1	ENSG00000188786	ENSG00000137331
ZKSCAN3	FUT4	283.35462849509702	1	ENSG00000188786	ENSG00000115353
PAX5	CRY1	-504.492410486616	1	ENSG00000120738	ENSG00000113161
PAX5	PPP5C	-717.78649628543894	1	ENSG00000120738	ENSG00000186480
PAX5	ATP1A2	-290.73649972514596	1	ENSG00000120738	ENSG00000104549
PAX5	NAPA	511.13934161450698	1	ENSG00000120738	ENSG00000078053
PAX5	WARS	-101.623724633411	1	ENSG00000120738	ENSG00000100644
PAX5	PSMB8	-870.71485718835004	1	ENSG00000120738	ENSG00000232810
RFX8	HGF	824.10752749266601	1	ENSG00000168310	ENSG00000121858
RFX8	GCLM	181.39785183776402	1	ENSG00000168310	ENSG00000105499
RFX8	NR1H3	237.548109588161	1	ENSG00000168310	ENSG00000089041
RFX8	YY1	736.50387072941805	1	ENSG00000168310	ENSG00000119508
RFX8	MAP4K1	698.86366292460696	1	ENSG00000168310	ENSG00000163568
RFX8	CAV1	177.727399146967	1	ENSG00000168310	ENSG00000128335
RFX8	TRIM38	375.76344315517701	1	ENSG00000168310	ENSG00000157693
RFX8	HMGCR	441.55510290227204	1	ENSG00000168310	ENSG00000165806
RFX8	GBP3	375.67720621427299	1	ENSG00000168310	ENSG00000101017
RFX8	PLCG1	196.58829357440601	0	ENSG00000168310	ENSG00000169248
RFX8	THRA	340.80535170616002	1	ENSG00000168310	ENSG00000163840
RFX8	IRF5	102.94603907729099	1	ENSG00000168310	ENSG00000120690
RFX8	EPO	392.92948781522102	1	ENSG00000168310	ENSG00000133106
RFX8	LMO2	95.815949413634002	1	ENSG00000168310	ENSG00000162645
RFX8	SP110	1185.82467017922	1	ENSG00000168310	ENSG00000162654
RFX8	LEF1	636.10390578377405	1	ENSG00000168310	ENSG00000138642
RFX8	WARS	31.192768532384701	1	ENSG00000168310	ENSG00000100644
RFX8	NFKBIZ	227.03430150484201	1	ENSG00000168310	ENSG00000068079
RFX8	NR1I2	592.10208454773999	1	ENSG00000168310	ENSG00000137965
RFX8	TRPC1	654.493484040814	0	ENSG00000168310	ENSG00000137959
RFX8	ATP10D	707.18685562325902	1	ENSG00000168310	ENSG00000126709
RFX8	SCD5	791.05524964630604	1	ENSG00000168310	ENSG00000185745
RFX8	SKP2	764.40124271171908	1	ENSG00000168310	ENSG00000119917
RFX8	NFIL3	347.40561054811099	1	ENSG00000168310	ENSG00000123609
RFX8	SLFN5	623.52199385687197	1	ENSG00000168310	ENSG00000111335
RFX8	GJB1	55.638994073490899	1	ENSG00000168310	ENSG00000136147
RFX8	FASN	328.75360678198996	1	ENSG00000168310	ENSG00000038210
RFX8	JUNB	801.74101485479707	1	ENSG00000168310	ENSG00000188313
RFX8	RARG	125.41156572780001	1	ENSG00000168310	ENSG00000092010
RFX8	MYD88	349.773401370665	1	ENSG00000168310	ENSG00000100911
RFX8	PUS1	489.72237536055201	1	ENSG00000168310	ENSG00000104312
RFX8	THBD	679.563112341845	1	ENSG00000168310	ENSG00000134321
RFX8	RXRA	551.06643164731497	1	ENSG00000168310	ENSG00000166750
RFX8	GJA4	514.01555372071005	1	ENSG00000168310	ENSG00000135899
RFX8	MMP1	195.94124777154499	1	ENSG00000168310	ENSG00000204267
RFX8	KIAA0040	359.87336848952998	1	ENSG00000168310	ENSG00000156587
RFX8	CCL18	549.120247241936	1	ENSG00000168310	ENSG00000132530
ESRRG	HNF4A	-729.63499822637891	1	ENSG00000163848	ENSG00000085563
TCF4	IRF6	121.830835383634	1	ENSG00000126778	ENSG00000019582
MAFG	NOX1	337.71622945512502	1	ENSG00000151090	ENSG00000110921
MAFG	REV3L	162.75901424839898	1	ENSG00000151090	ENSG00000025434
MAFG	ALOX12	148.513250812103	1	ENSG00000151090	ENSG00000087088
MAFG	CD86	110.151320522034	1	ENSG00000151090	ENSG00000119242
MAFG	NR6A1	183.854812968933	1	ENSG00000151090	ENSG00000211896
MAFG	STAT2	432.04859696038199	1	ENSG00000151090	ENSG00000187091
MAFG	STARD5	360.44724383107302	1	ENSG00000151090	ENSG00000105287
MAFG	HPSE	-95.281184413172582	1	ENSG00000151090	ENSG00000171862
MAFG	MBP	985.50420473233089	1	ENSG00000151090	ENSG00000198959
MAFG	TREX1	423.24499212318	1	ENSG00000151090	ENSG00000213689
TOPORS	BTK	-97.7679960957974	1	ENSG00000140262	ENSG00000007944
TOPORS	MYLK	-275.196619696894	1	ENSG00000140262	ENSG00000173757
TOPORS	SLC11A2	274.82077139184202	1	ENSG00000140262	ENSG00000095585
TOPORS	FBXO6	-1399.3572354419598	1	ENSG00000140262	ENSG00000126353
TOPORS	NR5A2	529.673457574292	1	ENSG00000140262	ENSG00000090659
TOPORS	TFF3	191.782482762077	1	ENSG00000140262	ENSG00000135363
TOPORS	CLEC4E	-362.92151998588997	1	ENSG00000140262	ENSG00000163545
TOPORS	TNFAIP2	375.49639126800201	1	ENSG00000140262	ENSG00000131171
TOPORS	SERPINA3	935.70226602965602	1	ENSG00000140262	ENSG00000127954
TOPORS	SIRPA	952.05452747989193	1	ENSG00000140262	ENSG00000178726
TOPORS	CCL5	225.90804496811	1	ENSG00000140262	ENSG00000141252
TFDP1	GATA3	72.965566806711792	1	ENSG00000204060	ENSG00000130707
TFDP1	JUNB	369.62058241651602	1	ENSG00000204060	ENSG00000188313
TFDP1	IFITM2	300.82008248097799	1	ENSG00000204060	ENSG00000149131
HOXC4	RPL22	664.69182945485397	1	ENSG00000217236	ENSG00000163823
HOXC4	NR0B2	-556.50543664672796	1	ENSG00000217236	ENSG00000154153
HOXC4	CRP	239.51333743482101	1	ENSG00000217236	ENSG00000104870
HOXC4	DYNLT1	207.37495318952702	1	ENSG00000217236	ENSG00000027697
HOXC4	GBP2	620.652262546732	1	ENSG00000217236	ENSG00000204103
HOXC4	RELA	363.99712616052597	1	ENSG00000217236	ENSG00000169403
MAFK	TACR1	304.79157556920501	1	ENSG00000099326	ENSG00000277632
MAFK	IFIT2	180.24880522488499	1	ENSG00000099326	ENSG00000133048
MAFK	TXNIP	388.53559992419503	1	ENSG00000099326	ENSG00000150630
SOX18	CCL2	311.00670004138198	1	ENSG00000151623	ENSG00000186318
SOX18	STEAP4	712.55251716835005	1	ENSG00000151623	ENSG00000120738
SOX18	RSAD2	-414.79820681848298	1	ENSG00000151623	ENSG00000196371
SOX18	FAM134B	-397.99831122206706	1	ENSG00000151623	ENSG00000235750
FOXO6	CALCB	-264.488577074511	1	ENSG00000115415	ENSG00000175097
POU5F1	CREBBP	-676.92320678379997	0	ENSG00000132005	ENSG00000275385
POU5F1	CD9	-459.066731930152	1	ENSG00000132005	ENSG00000165029
POU5F1	IRF6	-123.967689518513	1	ENSG00000132005	ENSG00000019582
